order_id,product_id,user_id,order_date,return_date,product_category,product_price,order_quantity,return_reason,return_status,days_to_return,user_age,user_gender,user_location,payment_method,shipping_method,discount_applied
ORD00000358,PROD00000358,USER00000358,2023-01-02,2024-11-24,Books,253.18,2,Defective,Returned,692.0,31,Female,City34,Debit Card,Standard,45.08
ORD00000360,PROD00000360,USER00000360,2023-12-03,2023-10-29,Clothing,380.84,1,Wrong item,Returned,-35.0,51,Male,City52,PayPal,Express,18.48
ORD00000361,PROD00000361,USER00000361,2023-12-13,2023-03-16,Home,89.5,3,Changed mind,Returned,-272.0,37,Male,City70,Gift Card,Next-Day,41.9
ORD00000363,PROD00000363,USER00000363,2023-05-30,2023-11-01,Home,220.9,4,Defective,Returned,155.0,25,Female,City59,PayPal,Express,9.67
ORD00000364,PROD00000364,USER00000364,2023-12-26,2024-01-10,Clothing,244.73,1,Defective,Returned,15.0,69,Male,City33,Credit Card,Standard,36.62
ORD00000365,PROD00000365,USER00000365,2023-03-04,2024-04-19,Electronics,39.41,1,Not as described,Returned,412.0,19,Female,City64,Gift Card,Standard,12.1
ORD00000367,PROD00000367,USER00000367,2024-03-20,2024-11-05,Toys,471.71,5,Wrong item,Returned,230.0,54,Male,City63,Debit Card,Next-Day,41.68
ORD00000369,PROD00000369,USER00000369,2024-02-09,2024-03-12,Toys,347.56,1,Changed mind,Returned,32.0,69,Female,City8,Gift Card,Express,20.16
ORD00000372,PROD00000372,USER00000372,2023-08-10,2024-02-27,Home,96.49,5,Wrong item,Returned,201.0,67,Female,City75,Debit Card,Standard,2.9
ORD00000373,PROD00000373,USER00000373,2024-09-13,2023-08-10,Electronics,126.57,5,Changed mind,Returned,-400.0,51,Female,City97,Gift Card,Express,42.49
ORD00000375,PROD00000375,USER00000375,2023-11-25,2024-06-23,Clothing,425.24,4,Not as described,Returned,211.0,33,Male,City69,Gift Card,Next-Day,32.36
ORD00000376,PROD00000376,USER00000376,2024-05-01,2023-12-23,Clothing,363.54,5,Changed mind,Returned,-130.0,39,Female,City29,Debit Card,Next-Day,46.68
ORD00000377,PROD00000377,USER00000377,2024-12-10,2023-04-24,Electronics,430.6,4,Wrong item,Returned,-596.0,49,Male,City89,PayPal,Next-Day,44.84
ORD00000379,PROD00000379,USER00000379,2023-09-23,2023-03-09,Electronics,461.16,3,Not as described,Returned,-198.0,32,Male,City5,Debit Card,Next-Day,8.5
ORD00000384,PROD00000384,USER00000384,2023-08-05,2023-11-11,Books,239.47,3,Defective,Returned,98.0,62,Female,City44,Credit Card,Standard,47.1
ORD00000385,PROD00000385,USER00000385,2023-05-21,2024-10-18,Books,197.65,1,Defective,Returned,516.0,32,Male,City32,Credit Card,Express,39.62
ORD00000386,PROD00000386,USER00000386,2024-07-08,2023-12-04,Books,22.49,3,Defective,Returned,-217.0,26,Female,City59,Gift Card,Express,3.13
ORD00000387,PROD00000387,USER00000387,2024-09-08,2023-08-27,Books,42.22,2,Wrong item,Returned,-378.0,29,Male,City70,Debit Card,Standard,2.39
ORD00000391,PROD00000391,USER00000391,2023-12-22,2024-11-30,Electronics,55.73,1,Defective,Returned,344.0,39,Male,City73,PayPal,Next-Day,4.23
ORD00000392,PROD00000392,USER00000392,2024-09-06,2023-09-07,Books,58.96,4,Wrong item,Returned,-365.0,58,Female,City32,Credit Card,Express,11.69
ORD00000393,PROD00000393,USER00000393,2023-07-19,2024-03-12,Clothing,148.57,5,Wrong item,Returned,237.0,66,Female,City96,Gift Card,Standard,15.82
ORD00000394,PROD00000394,USER00000394,2023-05-03,2023-01-27,Electronics,244.13,5,Not as described,Returned,-96.0,47,Female,City5,Debit Card,Standard,23.62
ORD00000401,PROD00000401,USER00000401,2023-11-24,2023-09-07,Toys,80.52,3,Changed mind,Returned,-78.0,19,Male,City95,PayPal,Standard,22.19
ORD00000402,PROD00000402,USER00000402,2023-05-11,2024-07-05,Books,260.52,3,Not as described,Returned,421.0,70,Female,City74,Credit Card,Next-Day,26.84
ORD00000405,PROD00000405,USER00000405,2023-05-10,2023-02-24,Clothing,69.04,5,Defective,Returned,-75.0,56,Male,City55,Gift Card,Standard,46.3
ORD00000407,PROD00000407,USER00000407,2023-08-21,2023-11-11,Clothing,449.14,4,Wrong item,Returned,82.0,40,Male,City19,Gift Card,Next-Day,37.98
ORD00000408,PROD00000408,USER00000408,2024-12-04,2024-09-22,Clothing,182.52,5,Wrong item,Returned,-73.0,18,Male,City56,Debit Card,Next-Day,11.15
ORD00000413,PROD00000413,USER00000413,2023-11-01,2024-05-19,Toys,193.41,5,Not as described,Returned,200.0,66,Female,City80,Gift Card,Express,6.59
ORD00000414,PROD00000414,USER00000414,2023-08-17,2023-08-13,Books,409.31,2,Defective,Returned,-4.0,59,Male,City16,PayPal,Standard,7.71
ORD00000415,PROD00000415,USER00000415,2023-03-18,2023-02-20,Electronics,16.1,1,Changed mind,Returned,-26.0,70,Male,City22,PayPal,Express,1.16
ORD00000417,PROD00000417,USER00000417,2023-09-24,2024-11-27,Toys,139.48,2,Not as described,Returned,430.0,68,Female,City83,Gift Card,Next-Day,19.39
ORD00000418,PROD00000418,USER00000418,2024-04-14,2023-06-24,Home,198.17,2,Changed mind,Returned,-295.0,31,Male,City61,Debit Card,Express,30.62
ORD00000420,PROD00000420,USER00000420,2024-08-08,2024-07-14,Toys,487.62,1,Defective,Returned,-25.0,23,Female,City67,PayPal,Express,9.98
ORD00000421,PROD00000421,USER00000421,2023-08-09,2024-03-28,Home,187.12,4,Defective,Returned,232.0,45,Male,City91,Debit Card,Next-Day,43.21
ORD00000425,PROD00000425,USER00000425,2023-02-16,2024-11-12,Home,222.67,2,Wrong item,Returned,635.0,38,Male,City1,Debit Card,Next-Day,46.61
ORD00000428,PROD00000428,USER00000428,2024-12-11,2024-12-01,Clothing,468.62,2,Defective,Returned,-10.0,57,Male,City76,PayPal,Next-Day,38.7
ORD00000429,PROD00000429,USER00000429,2023-06-06,2023-12-27,Toys,171.71,4,Defective,Returned,204.0,36,Female,City1,Debit Card,Next-Day,8.09
ORD00000430,PROD00000430,USER00000430,2024-04-26,2023-05-26,Electronics,186.31,4,Wrong item,Returned,-336.0,46,Male,City77,Gift Card,Express,13.15
ORD00000431,PROD00000431,USER00000431,2023-02-22,2023-03-22,Toys,257.92,5,Not as described,Returned,28.0,60,Female,City42,PayPal,Next-Day,16.32
ORD00000432,PROD00000432,USER00000432,2023-10-11,2023-08-29,Clothing,174.6,3,Not as described,Returned,-43.0,19,Male,City42,Gift Card,Standard,12.68
ORD00000433,PROD00000433,USER00000433,2023-09-23,2023-03-24,Home,92.32,4,Wrong item,Returned,-183.0,20,Male,City99,Gift Card,Standard,12.19
ORD00000434,PROD00000434,USER00000434,2023-07-07,2024-02-03,Electronics,67.0,5,Wrong item,Returned,211.0,55,Female,City71,Credit Card,Standard,8.4
ORD00000439,PROD00000439,USER00000439,2023-01-12,2023-09-01,Toys,396.86,1,Changed mind,Returned,232.0,62,Female,City99,Credit Card,Standard,23.32
ORD00000440,PROD00000440,USER00000440,2024-10-12,2023-09-25,Electronics,22.99,2,Defective,Returned,-383.0,49,Male,City85,PayPal,Express,36.71
ORD00000443,PROD00000443,USER00000443,2024-03-01,2023-02-11,Toys,412.23,5,Changed mind,Returned,-384.0,36,Male,City46,Debit Card,Standard,20.32
ORD00000445,PROD00000445,USER00000445,2023-05-09,2023-12-08,Books,287.53,2,Wrong item,Returned,213.0,20,Female,City62,Credit Card,Next-Day,35.91
ORD00000452,PROD00000452,USER00000452,2024-09-21,2024-04-11,Toys,302.15,4,Not as described,Returned,-163.0,70,Female,City34,Debit Card,Standard,23.59
ORD00000453,PROD00000453,USER00000453,2023-07-26,2024-08-30,Books,388.41,1,Not as described,Returned,401.0,52,Male,City45,Credit Card,Standard,6.88
ORD00000456,PROD00000456,USER00000456,2024-07-09,2023-04-25,Books,366.54,5,Defective,Returned,-441.0,43,Female,City6,Credit Card,Next-Day,26.74
ORD00000458,PROD00000458,USER00000458,2023-11-15,2024-10-31,Home,348.92,3,Changed mind,Returned,351.0,38,Female,City28,Credit Card,Next-Day,11.2
ORD00000459,PROD00000459,USER00000459,2024-02-02,2023-06-23,Toys,68.62,5,Wrong item,Returned,-224.0,67,Male,City88,Credit Card,Next-Day,35.07
ORD00000463,PROD00000463,USER00000463,2023-04-17,2024-08-10,Clothing,389.97,5,Not as described,Returned,481.0,40,Male,City91,PayPal,Express,29.24
ORD00000464,PROD00000464,USER00000464,2023-08-11,2024-10-06,Home,10.16,1,Changed mind,Returned,422.0,23,Female,City3,Credit Card,Next-Day,30.19
ORD00000465,PROD00000465,USER00000465,2023-06-02,2023-01-03,Electronics,166.2,2,Changed mind,Returned,-150.0,24,Female,City65,Credit Card,Express,16.98
ORD00000467,PROD00000467,USER00000467,2024-10-10,2024-02-17,Toys,345.99,3,Wrong item,Returned,-236.0,38,Female,City93,PayPal,Express,2.89
ORD00000468,PROD00000468,USER00000468,2023-01-20,2023-11-10,Clothing,62.01,5,Changed mind,Returned,294.0,20,Male,City80,Gift Card,Next-Day,43.1
ORD00000472,PROD00000472,USER00000472,2024-01-11,2024-06-30,Electronics,358.53,4,Wrong item,Returned,171.0,36,Female,City28,Debit Card,Express,35.24
ORD00000474,PROD00000474,USER00000474,2024-03-23,2024-02-25,Books,98.87,3,Changed mind,Returned,-27.0,51,Female,City37,Credit Card,Standard,17.74
ORD00000475,PROD00000475,USER00000475,2023-07-09,2023-06-12,Clothing,124.99,3,Changed mind,Returned,-27.0,27,Female,City96,Gift Card,Standard,33.74
ORD00000476,PROD00000476,USER00000476,2023-01-30,2024-07-25,Clothing,264.78,3,Defective,Returned,542.0,32,Female,City65,Credit Card,Standard,31.26
ORD00000478,PROD00000478,USER00000478,2024-04-24,2024-12-24,Books,334.58,1,Changed mind,Returned,244.0,54,Female,City67,Gift Card,Standard,37.26
ORD00000480,PROD00000480,USER00000480,2024-01-16,2024-11-30,Clothing,422.59,5,Defective,Returned,319.0,20,Male,City5,Credit Card,Standard,27.5
ORD00000481,PROD00000481,USER00000481,2023-11-23,2023-03-16,Home,19.51,3,Not as described,Returned,-252.0,37,Female,City60,Gift Card,Next-Day,11.09
ORD00000482,PROD00000482,USER00000482,2023-06-08,2023-10-07,Books,351.3,5,Not as described,Returned,121.0,22,Female,City41,Credit Card,Express,15.27
ORD00000483,PROD00000483,USER00000483,2024-02-14,2024-09-04,Home,496.87,2,Defective,Returned,203.0,40,Male,City42,PayPal,Next-Day,32.48
ORD00000484,PROD00000484,USER00000484,2023-03-13,2024-11-07,Toys,374.84,1,Changed mind,Returned,605.0,66,Male,City86,Debit Card,Express,5.54
ORD00000485,PROD00000485,USER00000485,2024-04-14,2024-08-12,Books,200.99,2,Changed mind,Returned,120.0,46,Male,City64,Gift Card,Next-Day,36.21
ORD00000486,PROD00000486,USER00000486,2023-10-30,2024-08-02,Toys,472.27,1,Not as described,Returned,277.0,51,Male,City86,PayPal,Next-Day,23.51
ORD00000488,PROD00000488,USER00000488,2024-02-14,2024-07-04,Books,211.23,1,Changed mind,Returned,141.0,46,Female,City7,PayPal,Standard,8.98
ORD00000490,PROD00000490,USER00000490,2024-08-16,2023-03-09,Clothing,198.29,4,Wrong item,Returned,-526.0,27,Male,City83,Credit Card,Express,43.85
ORD00000492,PROD00000492,USER00000492,2023-01-03,2023-08-07,Books,96.48,3,Changed mind,Returned,216.0,43,Male,City34,Credit Card,Standard,22.61
ORD00000493,PROD00000493,USER00000493,2023-08-14,2024-03-19,Books,287.9,1,Wrong item,Returned,218.0,58,Female,City80,PayPal,Express,11.24
ORD00000494,PROD00000494,USER00000494,2023-04-16,2024-03-04,Books,393.04,3,Wrong item,Returned,323.0,49,Male,City2,PayPal,Next-Day,41.55
ORD00000496,PROD00000496,USER00000496,2024-05-13,2023-10-30,Home,234.79,5,Wrong item,Returned,-196.0,48,Male,City70,Debit Card,Standard,29.54
ORD00000497,PROD00000497,USER00000497,2023-06-21,2024-11-07,Books,472.16,3,Changed mind,Returned,505.0,25,Female,City84,PayPal,Standard,25.93
ORD00000498,PROD00000498,USER00000498,2023-06-26,2023-07-06,Toys,327.46,1,Not as described,Returned,10.0,56,Male,City65,Debit Card,Standard,46.11
ORD00000503,PROD00000503,USER00000503,2024-04-28,2023-07-27,Toys,178.44,4,Wrong item,Returned,-276.0,61,Female,City55,Debit Card,Express,26.58
ORD00000504,PROD00000504,USER00000504,2024-04-18,2023-09-13,Books,44.24,5,Defective,Returned,-218.0,41,Female,City52,Gift Card,Express,41.74
ORD00000508,PROD00000508,USER00000508,2024-02-03,2023-11-19,Home,265.11,4,Not as described,Returned,-76.0,40,Female,City91,Debit Card,Next-Day,38.22
ORD00000510,PROD00000510,USER00000510,2023-04-07,2023-07-19,Home,346.91,4,Changed mind,Returned,103.0,53,Female,City47,Gift Card,Standard,14.64
ORD00000513,PROD00000513,USER00000513,2023-08-03,2023-06-07,Home,134.05,3,Not as described,Returned,-57.0,27,Male,City69,Debit Card,Express,45.97
ORD00000514,PROD00000514,USER00000514,2023-12-27,2024-03-03,Books,187.72,2,Wrong item,Returned,67.0,37,Female,City58,Debit Card,Standard,48.99
ORD00000518,PROD00000518,USER00000518,2024-07-22,2024-01-23,Clothing,351.76,4,Not as described,Returned,-181.0,69,Female,City25,PayPal,Next-Day,33.46
ORD00000519,PROD00000519,USER00000519,2023-06-07,2023-06-06,Toys,10.27,2,Changed mind,Returned,-1.0,56,Female,City87,PayPal,Next-Day,4.42
ORD00000529,PROD00000529,USER00000529,2024-01-16,2023-01-15,Clothing,51.35,2,Changed mind,Returned,-366.0,39,Male,City41,Credit Card,Next-Day,40.24
ORD00000530,PROD00000530,USER00000530,2023-01-26,2024-03-27,Books,283.13,4,Not as described,Returned,426.0,19,Male,City36,Credit Card,Standard,36.24
ORD00000532,PROD00000532,USER00000532,2024-08-02,2023-10-20,Books,362.05,2,Not as described,Returned,-287.0,68,Male,City61,Gift Card,Express,33.55
ORD00000533,PROD00000533,USER00000533,2024-10-12,2023-07-12,Home,440.27,4,Changed mind,Returned,-458.0,24,Female,City25,Debit Card,Standard,29.69
ORD00000536,PROD00000536,USER00000536,2024-07-13,2023-08-05,Clothing,496.58,1,Not as described,Returned,-343.0,44,Male,City30,Credit Card,Express,47.06
ORD00000537,PROD00000537,USER00000537,2023-11-24,2024-12-22,Toys,183.98,1,Defective,Returned,394.0,70,Male,City14,Debit Card,Express,35.89
ORD00000538,PROD00000538,USER00000538,2024-12-03,2024-03-27,Toys,497.6,5,Wrong item,Returned,-251.0,27,Female,City82,Gift Card,Next-Day,41.25
ORD00000540,PROD00000540,USER00000540,2024-03-15,2023-09-02,Books,432.21,2,Wrong item,Returned,-195.0,54,Male,City93,Debit Card,Next-Day,34.19
ORD00000541,PROD00000541,USER00000541,2024-08-30,2024-01-09,Books,452.72,3,Changed mind,Returned,-234.0,68,Male,City99,Gift Card,Standard,1.23
ORD00000543,PROD00000543,USER00000543,2023-04-17,2023-12-21,Books,126.77,2,Defective,Returned,248.0,33,Female,City59,Credit Card,Express,38.59
ORD00000547,PROD00000547,USER00000547,2024-08-31,2023-05-15,Books,248.74,1,Wrong item,Returned,-474.0,34,Male,City63,Credit Card,Express,48.58
ORD00000549,PROD00000549,USER00000549,2024-01-22,2023-04-01,Electronics,16.13,1,Not as described,Returned,-296.0,58,Male,City65,Debit Card,Next-Day,6.17
ORD00000550,PROD00000550,USER00000550,2023-06-16,2024-06-04,Clothing,263.39,1,Changed mind,Returned,354.0,43,Female,City62,Credit Card,Standard,34.72
ORD00000554,PROD00000554,USER00000554,2023-09-25,2024-09-14,Books,391.94,5,Not as described,Returned,355.0,59,Female,City71,Debit Card,Express,28.18
ORD00000555,PROD00000555,USER00000555,2023-11-12,2024-12-28,Books,129.62,3,Wrong item,Returned,412.0,58,Female,City26,Debit Card,Express,14.36
ORD00000557,PROD00000557,USER00000557,2023-01-20,2023-03-12,Clothing,422.06,2,Defective,Returned,51.0,45,Male,City21,Debit Card,Standard,0.44
ORD00000560,PROD00000560,USER00000560,2023-11-25,2023-12-13,Books,422.32,1,Defective,Returned,18.0,19,Female,City54,Credit Card,Next-Day,15.77
ORD00000562,PROD00000562,USER00000562,2024-09-26,2024-10-15,Electronics,75.28,1,Wrong item,Returned,19.0,35,Male,City12,Credit Card,Next-Day,0.17
ORD00000564,PROD00000564,USER00000564,2023-02-28,2023-11-17,Toys,25.59,1,Not as described,Returned,262.0,50,Female,City55,Credit Card,Next-Day,2.0
ORD00000565,PROD00000565,USER00000565,2023-04-11,2023-08-10,Clothing,272.58,5,Defective,Returned,121.0,57,Female,City64,Credit Card,Standard,44.41
ORD00000566,PROD00000566,USER00000566,2024-01-05,2024-02-02,Home,428.39,5,Wrong item,Returned,28.0,67,Female,City16,PayPal,Standard,2.44
ORD00000567,PROD00000567,USER00000567,2023-09-18,2024-04-27,Toys,365.81,4,Defective,Returned,222.0,38,Male,City46,PayPal,Standard,9.36
ORD00000568,PROD00000568,USER00000568,2023-02-05,2024-12-25,Books,335.54,3,Changed mind,Returned,689.0,56,Female,City82,Gift Card,Express,41.45
ORD00000570,PROD00000570,USER00000570,2023-11-17,2023-12-27,Books,283.3,5,Not as described,Returned,40.0,34,Male,City17,Credit Card,Next-Day,47.89
ORD00000572,PROD00000572,USER00000572,2023-12-16,2023-02-26,Books,21.71,3,Changed mind,Returned,-293.0,23,Female,City40,Gift Card,Express,36.84
ORD00000575,PROD00000575,USER00000575,2024-11-30,2023-07-29,Clothing,160.59,3,Changed mind,Returned,-490.0,64,Female,City85,Credit Card,Express,20.36
ORD00000577,PROD00000577,USER00000577,2024-05-10,2024-11-06,Electronics,322.32,2,Defective,Returned,180.0,57,Female,City14,Debit Card,Standard,8.97
ORD00000579,PROD00000579,USER00000579,2023-09-20,2024-07-21,Books,309.62,2,Changed mind,Returned,305.0,43,Male,City3,Gift Card,Standard,34.73
ORD00000580,PROD00000580,USER00000580,2024-09-18,2024-02-16,Books,250.69,3,Defective,Returned,-215.0,30,Male,City10,PayPal,Express,24.35
ORD00000581,PROD00000581,USER00000581,2024-11-20,2024-04-13,Toys,379.78,4,Not as described,Returned,-221.0,67,Female,City13,Gift Card,Next-Day,2.26
ORD00000583,PROD00000583,USER00000583,2024-02-05,2023-04-27,Toys,460.49,3,Wrong item,Returned,-284.0,49,Male,City38,Gift Card,Standard,4.81
ORD00000584,PROD00000584,USER00000584,2024-09-24,2023-11-13,Books,192.89,5,Defective,Returned,-316.0,22,Male,City70,Gift Card,Standard,9.63
ORD00000585,PROD00000585,USER00000585,2024-10-23,2024-04-10,Electronics,104.65,4,Not as described,Returned,-196.0,61,Male,City25,Debit Card,Next-Day,0.12
ORD00000588,PROD00000588,USER00000588,2023-11-17,2024-07-24,Clothing,129.14,5,Not as described,Returned,250.0,48,Female,City67,Credit Card,Next-Day,17.15
ORD00000589,PROD00000589,USER00000589,2024-07-17,2023-06-26,Clothing,322.96,2,Changed mind,Returned,-387.0,46,Male,City62,Gift Card,Next-Day,22.69
ORD00000592,PROD00000592,USER00000592,2023-03-03,2024-10-03,Home,41.35,3,Defective,Returned,580.0,21,Female,City64,Credit Card,Next-Day,25.77
ORD00000594,PROD00000594,USER00000594,2024-10-19,2024-11-08,Toys,381.78,1,Changed mind,Returned,20.0,70,Female,City94,PayPal,Next-Day,17.66
ORD00000595,PROD00000595,USER00000595,2024-01-14,2023-07-03,Clothing,67.03,1,Defective,Returned,-195.0,25,Female,City71,PayPal,Standard,5.6
ORD00000596,PROD00000596,USER00000596,2023-12-31,2023-11-17,Books,13.85,5,Changed mind,Returned,-44.0,35,Female,City35,Debit Card,Next-Day,40.61
ORD00000599,PROD00000599,USER00000599,2023-10-15,2023-05-04,Clothing,439.5,2,Wrong item,Returned,-164.0,66,Female,City15,Credit Card,Express,7.15
ORD00000600,PROD00000600,USER00000600,2024-01-08,2024-09-27,Clothing,392.78,5,Defective,Returned,263.0,66,Male,City63,Gift Card,Standard,24.08
ORD00000601,PROD00000601,USER00000601,2023-02-13,2023-04-12,Toys,39.22,4,Not as described,Returned,58.0,69,Male,City7,Gift Card,Express,24.47
ORD00000602,PROD00000602,USER00000602,2024-12-24,2024-04-28,Clothing,199.06,1,Defective,Returned,-240.0,51,Male,City42,PayPal,Next-Day,25.37
ORD00000605,PROD00000605,USER00000605,2024-06-09,2024-04-10,Home,406.02,2,Defective,Returned,-60.0,30,Male,City34,Credit Card,Standard,11.26
ORD00000607,PROD00000607,USER00000607,2023-03-15,2023-12-11,Books,80.86,2,Not as described,Returned,271.0,27,Male,City19,PayPal,Standard,5.97
ORD00000608,PROD00000608,USER00000608,2023-03-09,2024-10-23,Clothing,157.19,3,Wrong item,Returned,594.0,58,Female,City36,Credit Card,Standard,33.38
ORD00000612,PROD00000612,USER00000612,2024-02-26,2023-07-18,Electronics,207.66,1,Not as described,Returned,-223.0,22,Male,City59,PayPal,Standard,45.2
ORD00000615,PROD00000615,USER00000615,2023-04-21,2024-06-03,Clothing,74.1,3,Not as described,Returned,409.0,29,Male,City74,PayPal,Standard,49.16
ORD00000618,PROD00000618,USER00000618,2023-11-07,2023-07-17,Home,493.34,4,Changed mind,Returned,-113.0,42,Female,City85,Gift Card,Standard,22.75
ORD00000620,PROD00000620,USER00000620,2023-01-08,2023-03-27,Home,335.17,4,Changed mind,Returned,78.0,65,Female,City1,PayPal,Express,42.04
ORD00000621,PROD00000621,USER00000621,2023-12-15,2024-03-18,Home,141.34,2,Defective,Returned,94.0,27,Female,City49,PayPal,Next-Day,22.08
ORD00000625,PROD00000625,USER00000625,2023-01-03,2023-08-16,Electronics,332.89,3,Changed mind,Returned,225.0,29,Male,City63,Credit Card,Next-Day,10.94
